南阳盛世,3室2厅1厨2卫,122.12㎡,tianfuxinqu,低楼层 (共27层),东南,183万,14986元/平米,2011年
万科海悦汇城西区,2室1厅1厨1卫,58.83㎡,tianfuxinqu,高楼层 (共35层),北,143万,24308元/平米,2015年
麓山国际拉佩维尔,4室2厅1厨2卫,240.11㎡,tianfuxinqu,中楼层 (共5层),南,480万,19991元/平米,2006年
恒大天府半岛一期,5室2厅1厨2卫,245.04㎡,tianfuxinqu,低楼层 (共17层),西南,366万,14937元/平米,2017年
黄金海岸,3室2厅1厨2卫,191㎡,tianfuxinqu,中楼层 (共6层),南,250万,13090元/平米,2003年
麓山国际塞尔维蒙,5室2厅1厨2卫,190.78㎡,tianfuxinqu,高楼层 (共4层),南,496万,25999元/平米,2008年
南湖国际社区,4室2厅1厨4卫,234.94㎡,tianfuxinqu,低楼层 (共34层),西南,460万,19580元/平米,2010年
南湖国际社区,2室2厅1厨1卫,86.16㎡,tianfuxinqu,中楼层 (共34层),东北,156万,18106元/平米,2010年
洛森堡,4室2厅1厨2卫,112.64㎡,tianfuxinqu,中楼层 (共34层),北,205万,18200元/平米,2009年
蜀郡,3室2厅1厨2卫,127.45㎡,tianfuxinqu,中楼层 (共4层),南,285万,22362元/平米,2010年
地源吾舍,3室2厅1厨1卫,85.04㎡,tianfuxinqu,中楼层 (共18层),东,130万,15287元/平米,2002年
华阳滨河花园,3室2厅1厨2卫,113㎡,tianfuxinqu,低楼层 (共6层),南,166万,14691元/平米,2003年
万科海悦汇城西区,2室2厅1厨1卫,57.04㎡,tianfuxinqu,高楼层 (共35层),东南 东北,142万,24895元/平米,2015年
南阳盛世,3室2厅1厨2卫,109.4㎡,tianfuxinqu,高楼层 (共30层),东南,165万,15083元/平米,2011年
南湖国际社区一期,2室2厅1厨1卫,76.58㎡,tianfuxinqu,低楼层 (共34层),西,142万,18543元/平米,2010年
万科海悦汇城西区,2室2厅1厨1卫,57.04㎡,tianfuxinqu,高楼层 (共35层),东南 东北,142万,24895元/平米,2015年
南湖国际社区一期,2室1厅1厨1卫,76.07㎡,tianfuxinqu,高楼层 (共34层),东,140万,18405元/平米,2010年
万科海悦汇城东区,2室1厅1厨1卫,58.81㎡,tianfuxinqu,中楼层 (共35层),东,145万,24656元/平米,2014年
麓山国际半月湾,4室2厅1厨3卫,209.65㎡,tianfuxinqu,低楼层 (共32层),西南,340万,16218元/平米,2013年
心怡德盛苑,4室2厅1厨2卫,224㎡,tianfuxinqu,中楼层 (共10层),南,300万,13393元/平米,2007年
麓山国际塞尔维蒙,3室2厅1厨2卫,186.42㎡,tianfuxinqu,高楼层 (共4层),东,360万,19312元/平米,2008年
麓山国际茵特拉肯B区,4室2厅2厨3卫,226.39㎡,tianfuxinqu,高楼层 (共29层),东南 西北,385万,17007元/平米,2006年
蓝山美树,4室2厅1厨2卫,159.29㎡,tianfuxinqu,中楼层 (共5层),东南,350万,21973元/平米,2009年
怡瑞苑,4室2厅1厨2卫,164.35㎡,tianfuxinqu,高楼层 (共6层),东北,145万,8823元/平米,未知年建/
雅居乐花园,3室2厅1厨2卫,139.43㎡,tianfuxinqu,高楼层 (共18层),东北,198万,14201元/平米,2009年
麓山国际塞尔维蒙,3室2厅1厨2卫,134.66㎡,tianfuxinqu,中楼层 (共4层),南,290万,21536元/平米,2008年
利通出水芙蓉,3室2厅2厨2卫,124.64㎡,tianfuxinqu,高楼层 (共6层),西北,190万,15244元/平米,2005年
利通出水芙蓉,1室1厅1厨1卫,47.19㎡,tianfuxinqu,高楼层 (共6层),西南,88万,18649元/平米,2005年
御景台,3室2厅1厨2卫,132㎡,tianfuxinqu,低楼层 (共16层),南 北,230万,17425元/平米,2005年
雅居乐花园,4室2厅1厨2卫,184.52㎡,tianfuxinqu,低楼层 (共30层),东北,239万,12953元/平米,2010年
阳光华苑,3室2厅1厨3卫,143.41㎡,tianfuxinqu,中楼层 (共5层),东南,290万,20222元/平米,2008年
雅居乐花园,3室2厅1厨2卫,121.29㎡,tianfuxinqu,低楼层 (共30层),东北,160万,13192元/平米,2010年
恒大名都,2室2厅1厨1卫,75.42㎡,tianfuxinqu,中楼层 (共32层),西南 西,150万,19889元/平米,2012年
恒大名都,2室1厅1厨1卫,73㎡,tianfuxinqu,低楼层 (共32层),东南,150万,20548元/平米,2012年
左岸花都,3室2厅1厨2卫,139.21㎡,tianfuxinqu,低楼层 (共6层),南 北,212万,15229元/平米,2003年
麓山印象,3室2厅1厨2卫,117.91㎡,tianfuxinqu,低楼层 (共9层),南,170万,14418元/平米,2013年
万科海悦汇城西区,2室2厅1厨1卫,62.34㎡,tianfuxinqu,高楼层 (共27层),西,145万,23260元/平米,2015年
恒大名都,3室2厅1厨2卫,124㎡,tianfuxinqu,低楼层 (共31层),南,205万,16533元/平米,2012年
洛森堡,4室2厅1厨2卫,146㎡,tianfuxinqu,中楼层 (共34层),西南,240万,16439元/平米,2009年
三和南庭,3室2厅1厨2卫,116.07㎡,tianfuxinqu,低楼层 (共6层),南,175万,15078元/平米,2005年
成南领寓,1室0厅0厨1卫,53.87㎡,tianfuxinqu,中楼层 (共31层),南,43万,7983元/平米,2008年
慕和南道,3室2厅1厨2卫,105.56㎡,tianfuxinqu,高楼层 (共26层),南,200万,18947元/平米,2010年
金茂光明城市,3室2厅1厨1卫,89.74㎡,tianfuxinqu,低楼层 (共33层),东,210万,23401元/平米,2016年
佳兆业君汇上品,3室2厅1厨1卫,86㎡,tianfuxinqu,高楼层 (共25层),西,165万,19187元/平米,2013年
宏达世纪锦城,4室2厅1厨2卫,134.55㎡,tianfuxinqu,低楼层 (共32层),东南,280万,20811元/平米,2012年
利通出水芙蓉,4室3厅1厨2卫,172.17㎡,tianfuxinqu,高楼层 (共6层),西南,238万,13824元/平米,2005年
金茂光明城市,4室2厅1厨2卫,141.47㎡,tianfuxinqu,高楼层 (共33层),东南,305万,21560元/平米,2016年
凯莱丽景雅筑,3室2厅1厨2卫,139.66㎡,tianfuxinqu,中楼层 (共6层),东南,240万,17185元/平米,2007年
成南领寓,1室0厅1厨1卫,42.36㎡,tianfuxinqu,低楼层 (共31层),南,50万,11804元/平米,2008年
凯华丽景,4室2厅1厨2卫,155㎡,tianfuxinqu,高楼层 (共20层),东南,255万,16452元/平米,2009年
利通出水芙蓉,1室1厅1厨1卫,44.6㎡,tianfuxinqu,高楼层 (共6层),南,76万,17041元/平米,2005年
府河音乐花园,5室3厅1厨4卫,263㎡,tianfuxinqu,中楼层 (共5层),南,380万,14449元/平米,2001年
万科海悦汇城西区,2室2厅1厨1卫,57.05㎡,tianfuxinqu,中楼层 (共35层),东,138万,24190元/平米,2015年
御景台,2室2厅1厨1卫,83.2㎡,tianfuxinqu,低楼层 (共16层),南,155万,18630元/平米,2005年
凯华丽景,3室1厅1厨2卫,123.45㎡,tianfuxinqu,中楼层 (共20层),北,253万,20495元/平米,2009年
欣宇都市港湾,3室2厅1厨2卫,104.3㎡,tianfuxinqu,中楼层 (共12层),北,168万,16108元/平米,2010年
南阳锦城晶品,2室2厅1厨1卫,73.57㎡,tianfuxinqu,高楼层 (共14层),南,146.5万,19914元/平米,2012年
四川省地矿局区域地质调查队宿舍,3室2厅1厨1卫,71.59㎡,tianfuxinqu,低楼层 (共7层),东北,76万,10617元/平米,2000年
恒大名都,2室2厅1厨1卫,73㎡,tianfuxinqu,中楼层 (共31层),东,138万,18905元/平米,2012年
麓山国际茵特拉肯B区,3室2厅1厨3卫,225.82㎡,tianfuxinqu,高楼层 (共27层),南,450万,19928元/平米,2006年
阳光华庭,4室2厅1厨2卫,179.36㎡,tianfuxinqu,高楼层 (共6层),西南,228万,12712元/平米,2005年
恒大名都,2室2厅1厨1卫,72.72㎡,tianfuxinqu,低楼层 (共31层),东南,145万,19940元/平米,2012年
麓山国际塞尔维蒙,4室2厅1厨2卫,163.84㎡,tianfuxinqu,低楼层 (共4层),东南,380万,23194元/平米,2008年
麓山国际帕萨迪纳1组,2室1厅1厨1卫,93.13㎡,tianfuxinqu,低楼层 (共6层),东南,300万,32214元/平米,2006年
左岸花都,5室2厅1厨4卫,193.17㎡,tianfuxinqu,高楼层 (共4层),南,320万,16566元/平米,2003年
南湖国际社区,3室2厅1厨2卫,129㎡,tianfuxinqu,高楼层 (共34层),北,245万,18993元/平米,2010年
戛纳湾滨江,3室2厅1厨2卫,89.19㎡,tianfuxinqu,高楼层 (共32层),东南,170万,19061元/平米,2010年
万科海悦汇城西区,2室2厅1厨1卫,62.4㎡,tianfuxinqu,低楼层 (共35层),北,135万,21635元/平米,2015年
御景台,2室1厅1厨1卫,86.86㎡,tianfuxinqu,高楼层 (共16层),南,148万,17039元/平米,2005年
慕和南道,3室2厅1厨2卫,140.11㎡,tianfuxinqu,中楼层 (共26层),东 西,298万,21270元/平米,2010年
心怡紫晶城,3室2厅1厨2卫,152.04㎡,tianfuxinqu,低楼层 (共31层),西南,300万,19732元/平米,2011年
鸿阁新座,2室2厅1厨1卫,58.88㎡,tianfuxinqu,低楼层 (共29层),西,130万,22079元/平米,2013年
华阳教师苑,3室2厅1厨1卫,108.53㎡,tianfuxinqu,高楼层 (共6层),南,120万,11057元/平米,未知年建/
洛森堡,3室2厅1厨1卫,93.51㎡,tianfuxinqu,低楼层 (共34层),西北,165万,17646元/平米,2009年
南湖国际社区一期,3室1厅1厨2卫,114.68㎡,tianfuxinqu,高楼层 (共34层),东,230万,20056元/平米,2010年
鸿阁新座,2室2厅1厨1卫,58.88㎡,tianfuxinqu,低楼层 (共29层),西,130万,22079元/平米,2013年
恒大天府半岛一期,4室2厅1厨2卫,190.93㎡,tianfuxinqu,中楼层 (共18层),北,320万,16761元/平米,2017年
蓝山美树,3室2厅1厨2卫,195㎡,tianfuxinqu,中楼层 (共4层),南,580万,29744元/平米,2009年
华阳镇广福社区,4室2厅1厨3卫,178.65㎡,tianfuxinqu,中楼层 (共5层),南,210万,11755元/平米,未知年建/
恒大天府半岛一期,3室2厅1厨2卫,136.74㎡,tianfuxinqu,中楼层 (共33层),西南,260万,19015元/平米,2017年
麓山国际茵特拉肯B区,3室2厅2厨3卫,224.84㎡,tianfuxinqu,低楼层 (共29层),南,380万,16901元/平米,2006年
宏信南樾,3室2厅1厨1卫,93.52㎡,tianfuxinqu,中楼层 (共26层),南,155万,16574元/平米,2007年
鸿阁新座,2室1厅1厨1卫,58.88㎡,tianfuxinqu,高楼层 (共29层),西,135万,22928元/平米,2013年
景茂城果,2室2厅1厨1卫,72.22㎡,tianfuxinqu,低楼层 (共18层),东,154万,21324元/平米,2012年
南阳锦城,3室2厅1厨2卫,130.15㎡,tianfuxinqu,高楼层 (共6层),东 西,183万,14061元/平米,2008年
麓山国际茵特拉肯B区,4室2厅2厨5卫,255.4㎡,tianfuxinqu,高楼层 (共27层),南,520万,20361元/平米,2006年
碧桂园海昌天澜,4室2厅1厨4卫,240.3㎡,tianfuxinqu,低楼层 (共3层),西北,380万,15814元/平米,2016年
阳光华苑,4室2厅1厨2卫,138㎡,tianfuxinqu,低楼层 (共5层),南,260万,18841元/平米,2008年
麓山国际塞尔维蒙,3室2厅1厨2卫,134.66㎡,tianfuxinqu,中楼层 (共4层),东南,256万,19011元/平米,2008年
南阳锦城,3室2厅1厨2卫,151.43㎡,tianfuxinqu,低楼层 (共6层),南,208万,13736元/平米,2008年
慕和南道,3室2厅1厨2卫,105.59㎡,tianfuxinqu,中楼层 (共26层),南,230万,21783元/平米,2010年
远光水印城,3室2厅1厨2卫,109.91㎡,tianfuxinqu,低楼层 (共35层),东南,220万,20017元/平米,2009年
宏达世纪锦城,2室1厅1厨1卫,77.94㎡,tianfuxinqu,低楼层 (共32层),东,156万,20016元/平米,2012年
锦官丽城亲水湾,3室2厅1厨2卫,131.89㎡,tianfuxinqu,高楼层 (共6层),东南,208万,15771元/平米,未知年建/
鸿阁新座,2室1厅1厨1卫,58.52㎡,tianfuxinqu,高楼层 (共29层),东,138万,23582元/平米,2013年
佳兆业君汇上品,3室1厅1厨1卫,86.68㎡,tianfuxinqu,低楼层 (共33层),西,155万,17882元/平米,2013年
麓山国际半月湾,2室1厅1厨1卫,86.87㎡,tianfuxinqu,高楼层 (共18层),南,185万,21297元/平米,2013年
成南领寓,2室2厅1厨1卫,90.26㎡,tianfuxinqu,低楼层 (共31层),东,110万,12188元/平米,2008年
南湖国际社区一期,2室2厅1厨1卫,76.58㎡,tianfuxinqu,中楼层 (共34层),西,150万,19588元/平米,2010年
万科海悦汇城西区,2室1厅1厨1卫,56.87㎡,tianfuxinqu,低楼层 (共35层),西南,140万,24618元/平米,2015年
鸿阁新座,2室2厅1厨1卫,58.88㎡,tianfuxinqu,中楼层 (共29层),西,130万,22079元/平米,2013年
阳光华庭,3室2厅1厨2卫,136.7㎡,tianfuxinqu,中楼层 (共6层),南,180万,13168元/平米,2005年
金茂光明城市,2室1厅1厨1卫,80.09㎡,tianfuxinqu,高楼层 (共33层),东 西,165万,20602元/平米,2016年
麓山国际茵特拉肯B区,4室1厅1厨4卫,176.73㎡,tianfuxinqu,低楼层 (共26层),南,398万,22521元/平米,2006年
蜀郡,3室2厅1厨2卫,141.82㎡,tianfuxinqu,中楼层 (共4层),南,335万,23622元/平米,2010年
金茂光明城市,2室2厅1厨1卫,81.25㎡,tianfuxinqu,低楼层 (共33层),西北,155万,19077元/平米,2016年
蜀郡又一城,3室1厅1厨1卫,97㎡,tianfuxinqu,低楼层 (共31层),北,202万,20825元/平米,2014年
华阳滨河花园,3室1厅1厨2卫,133.33㎡,tianfuxinqu,中楼层 (共6层),南,168万,12601元/平米,2003年
万科海悦汇城西区,2室2厅1厨1卫,52.88㎡,tianfuxinqu,高楼层 (共35层),西南,140万,26476元/平米,2015年
佳兆业君汇上品,3室1厅1厨2卫,110㎡,tianfuxinqu,中楼层 (共33层),西,192万,17455元/平米,2013年
恒大名都,2室2厅1厨1卫,78㎡,tianfuxinqu,高楼层 (共32层),北,136万,17436元/平米,2012年
双华麓港,2室1厅1厨1卫,63.37㎡,tianfuxinqu,高楼层 (共26层),西,110万,17359元/平米,2009年
佳兆业君汇上品,3室2厅1厨2卫,120.12㎡,tianfuxinqu,高楼层 (共39层),西南,205万,17067元/平米,未知年建/
双峰嶺,2室2厅1厨1卫,84.42㎡,tianfuxinqu,高楼层 (共28层),南,132万,15637元/平米,2012年
南湖国际社区,4室2厅1厨2卫,141.13㎡,tianfuxinqu,低楼层 (共34层),南,220万,15589元/平米,2010年
南湖国际社区,4室2厅1厨3卫,234.99㎡,tianfuxinqu,低楼层 (共34层),南,328万,13959元/平米,2010年
成南领寓,3室2厅1厨2卫,119.1㎡,tianfuxinqu,中楼层 (共31层),南,152万,12763元/平米,未知年建/
阳光华苑,3室2厅1厨2卫,109㎡,tianfuxinqu,中楼层 (共4层),西,170万,15597元/平米,2008年
双华麓港,3室2厅1厨1卫,108.8㎡,tianfuxinqu,低楼层 (共26层),南,187万,17188元/平米,2009年
金南园,3室2厅1厨2卫,140.96㎡,tianfuxinqu,高楼层 (共6层),西北,154万,10926元/平米,2004年
万科海悦汇城东区,2室2厅1厨1卫,58.81㎡,tianfuxinqu,低楼层 (共35层),南,135万,22956元/平米,2014年
麓山国际拉佩维尔,4室2厅1厨2卫,240.41㎡,tianfuxinqu,中楼层 (共5层),南,430万,17887元/平米,2006年
远光水印城,3室2厅1厨2卫,139.21㎡,tianfuxinqu,高楼层 (共35层),西北,230万,16522元/平米,2009年
景茂城果,2室1厅1厨1卫,52.09㎡,tianfuxinqu,高楼层 (共24层),北,110万,21118元/平米,2012年
新鸿基悦城,5室2厅1厨3卫,289.9㎡,tianfuxinqu,中楼层 (共31层),北,600万,20697元/平米,2011年
麓山国际茵特拉肯A,4室2厅1厨2卫,176.41㎡,tianfuxinqu,低楼层 (共18层),南,380万,21541元/平米,2016年
麓山国际拉佩维尔,4室2厅1厨4卫,234.79㎡,tianfuxinqu,中楼层 (共5层),南,550万,23426元/平米,2006年
麓山国际茵特拉肯B区,5室2厅2厨5卫,255.77㎡,tianfuxinqu,低楼层 (共29层),南,550万,21504元/平米,2006年
青南美湾,2室2厅1厨1卫,72.88㎡,tianfuxinqu,低楼层 (共18层),西,130万,17838元/平米,未知年建/
鑫苑鑫都汇,3室2厅1厨2卫,84.62㎡,tianfuxinqu,中楼层 (共32层),南 北,150万,17727元/平米,2016年
金山角,3室2厅1厨2卫,128.43㎡,tianfuxinqu,高楼层 (共6层),南,120万,9344元/平米,未知年建/
宏信南樾,3室2厅2厨2卫,123㎡,tianfuxinqu,低楼层 (共26层),西南,220万,17887元/平米,2007年
麓山印象,4室1厅1厨2卫,167.42㎡,tianfuxinqu,中楼层 (共9层),东南,230万,13738元/平米,2013年
心怡紫晶城,3室2厅1厨2卫,131.27㎡,tianfuxinqu,低楼层 (共26层),东,195万,14855元/平米,2011年
六菱社区,3室2厅1厨2卫,137.29㎡,tianfuxinqu,中楼层 (共11层),东南,190万,13840元/平米,未知年建/
佳兆业君汇上品,3室2厅1厨1卫,86.42㎡,tianfuxinqu,中楼层 (共33层),西,165万,19093元/平米,2013年
景茂城果,1室0厅0厨1卫,35.3㎡,tianfuxinqu,低楼层 (共25层),东,44.5万,12601元/平米,2012年
景茂城果,1室0厅0厨1卫,35.3㎡,tianfuxinqu,低楼层 (共25层),东,44.5万,12601元/平米,2012年
心怡紫晶城,3室2厅1厨2卫,131.27㎡,tianfuxinqu,低楼层 (共26层),东,195万,14855元/平米,2011年
六菱社区,3室2厅1厨2卫,137.29㎡,tianfuxinqu,中楼层 (共11层),东南,190万,13840元/平米,未知年建/
戛纳湾畔,3室2厅1厨2卫,112.69㎡,tianfuxinqu,低楼层 (共14层),东,181万,16062元/平米,2006年
景茂城果,1室0厅0厨0卫,36.58㎡,tianfuxinqu,低楼层 (共25层),东,46.1万,12600元/平米,2012年
南湖国际社区,3室2厅1厨3卫,164.68㎡,tianfuxinqu,低楼层 (共34层),南,290万,17610元/平米,2010年
锦官丽城亲水湾,3室2厅1厨2卫,122.17㎡,tianfuxinqu,中楼层 (共6层),东,312万,25539元/平米,2006年
恒大名都,3室2厅1厨1卫,87.17㎡,tianfuxinqu,中楼层 (共32层),东南,175万,20076元/平米,2012年
家益欣城,3室2厅1厨2卫,139㎡,tianfuxinqu,中楼层 (共6层),南,249万,17914元/平米,2010年
石化家园,4室2厅1厨2卫,121.97㎡,tianfuxinqu,高楼层 (共33层),南,180万,14758元/平米,2011年
万科海悦汇城东区,2室2厅1厨1卫,58.7㎡,tianfuxinqu,高楼层 (共34层),东南,145万,24702元/平米,2014年
茗景苑,3室2厅1厨2卫,113.2㎡,tianfuxinqu,低楼层 (共6层),南,136万,12015元/平米,未知年建/
蜀郡,5室2厅1厨4卫,325.14㎡,tianfuxinqu,低楼层 (共3层),南,460万,14148元/平米,2010年
麓山国际茵特拉肯A,3室2厅1厨2卫,128.32㎡,tianfuxinqu,低楼层 (共18层),东南 西北,300万,23380元/平米,2016年
宏信南樾,3室2厅1厨1卫,109.39㎡,tianfuxinqu,低楼层 (共26层),南,165万,15084元/平米,2007年
南湖国际社区,4室2厅1厨3卫,156.42㎡,tianfuxinqu,低楼层 (共33层),西,338万,21609元/平米,2010年
金茂光明城市,4室2厅1厨2卫,123㎡,tianfuxinqu,低楼层 (共33层),东,235万,19106元/平米,2016年
御景台,4室2厅1厨2卫,161.59㎡,tianfuxinqu,高楼层 (共15层),南,303万,18752元/平米,2005年
金南园,4室2厅1厨2卫,162.02㎡,tianfuxinqu,高楼层 (共6层),南,175万,10802元/平米,2004年
万科海悦汇城西区,4室2厅1厨2卫,124.42㎡,tianfuxinqu,低楼层 (共44层),西南,226万,18165元/平米,2015年
宏达世纪锦城,3室1厅1厨2卫,121.12㎡,tianfuxinqu,中楼层 (共32层),南,230万,18990元/平米,2012年
御景台,3室2厅1厨2卫,120.33㎡,tianfuxinqu,高楼层 (共16层),南,192万,15957元/平米,2005年
麓山国际茵特拉肯A,3室2厅1厨2卫,178㎡,tianfuxinqu,低楼层 (共18层),南,334万,18765元/平米,2016年
双华麓港,3室2厅2厨2卫,114.35㎡,tianfuxinqu,中楼层 (共18层),东南,196万,17141元/平米,2009年
麓山国际半月湾,2室1厅1厨1卫,81.02㎡,tianfuxinqu,高楼层 (共18层),东南,180万,22217元/平米,2013年
利通出水芙蓉,3室2厅1厨2卫,114.42㎡,tianfuxinqu,低楼层 (共6层),东,182万,15907元/平米,2005年
万科海悦汇城西区,2室2厅1厨1卫,58.96㎡,tianfuxinqu,低楼层 (共35层),南,141万,23915元/平米,2015年
慕和南道,2室2厅1厨1卫,91.42㎡,tianfuxinqu,中楼层 (共26层),东,175万,19143元/平米,2010年
楠域丽景,3室2厅1厨2卫,115.7㎡,tianfuxinqu,低楼层 (共18层),北,160万,13829元/平米,2007年
鸿阁新座,2室1厅1厨1卫,55.59㎡,tianfuxinqu,低楼层 (共29层),东,130万,23386元/平米,2013年
万科海悦汇城西区,3室1厅1厨2卫,105.11㎡,tianfuxinqu,中楼层 (共44层),东,208万,19789元/平米,2015年
府河音乐花园,3室2厅1厨2卫,132㎡,tianfuxinqu,中楼层 (共6层),东,175万,13258元/平米,2001年
洛森堡,3室2厅1厨1卫,92.79㎡,tianfuxinqu,高楼层 (共34层),北,165万,17783元/平米,2009年
锦官丽城亲水湾,2室2厅1厨1卫,93.38㎡,tianfuxinqu,高楼层 (共6层),东南,168万,17992元/平米,2006年
顺心苑,4室2厅1厨3卫,126.77㎡,tianfuxinqu,高楼层 (共6层),南,140万,11044元/平米,2005年
万科海悦汇城西区,2室1厅1厨1卫,58.96㎡,tianfuxinqu,低楼层 (共35层),东南,140万,23745元/平米,2015年
麓山国际茵特拉肯B区,3室2厅1厨2卫,169㎡,tianfuxinqu,低楼层 (共29层),东南,340万,20119元/平米,2006年
万科海悦汇城西区,2室1厅1厨1卫,56.88㎡,tianfuxinqu,中楼层 (共35层),东南,140万,24614元/平米,2015年
南湖国际社区,3室2厅1厨2卫,117.6㎡,tianfuxinqu,低楼层 (共34层),东 东南,188万,15987元/平米,2010年
金南园,3室2厅1厨2卫,129.1㎡,tianfuxinqu,高楼层 (共6层),南,160万,12394元/平米,2004年
