锦秀民居,2室2厅1厨1卫,102.58㎡,qingyang,低楼层 (共7层),南,162万,15793元/平米,2001年
锦秀民居,2室1厅1厨1卫,102.58㎡,qingyang,中楼层 (共7层),南 北,158万,15403元/平米,2001年
中铁西城东苑,2室2厅1厨1卫,85.99㎡,qingyang,中楼层 (共18层),东,230万,26748元/平米,2012年
优品道四期曦岸,4室2厅1厨2卫,88.03㎡,qingyang,低楼层 (共30层),东,300万,34080元/平米,2013年
光华苑二期,2室1厅1厨1卫,71.48㎡,qingyang,高楼层 (共7层),南,110万,15389元/平米,1998年
凯德风尚,3室2厅1厨2卫,167.66㎡,qingyang,中楼层 (共18层),南,385万,22964元/平米,2012年
太升北路54号,2室1厅1厨1卫,55.83㎡,qingyang,高楼层 (共6层),东南,89万,15942元/平米,1997年
中大君悦金沙三期,2室2厅1厨1卫,88.66㎡,qingyang,中楼层 (共24层),东南 南,215万,24250元/平米,2009年
保利金香槟,2室2厅1厨1卫,72.53㎡,qingyang,高楼层 (共18层),东北,170万,23439元/平米,2012年
清水河畔,2室2厅1厨1卫,75.67㎡,qingyang,高楼层 (共23层),北,122万,16123元/平米,2008年
tt尚品,2室1厅1厨1卫,85.18㎡,qingyang,中楼层 (共18层),南,183万,21484元/平米,2007年
英伦金沙,2室2厅1厨1卫,62.54㎡,qingyang,中楼层 (共24层),西南,120万,19188元/平米,2011年
东珠美地,3室2厅1厨2卫,78.32㎡,qingyang,低楼层 (共18层),西北,215万,27452元/平米,2002年
城置尚豪庭,2室1厅1厨2卫,109.12㎡,qingyang,低楼层 (共26层),东,210万,19245元/平米,2014年
金沙园三期,4室2厅1厨2卫,152.57㎡,qingyang,高楼层 (共6层),东南 西北,350万,22941元/平米,2004年
西城角巷15号,2室1厅1厨1卫,88.91㎡,qingyang,低楼层 (共7层),北,147.5万,16590元/平米,未知年建/
大庆路91号,4室2厅1厨2卫,130.51㎡,qingyang,低楼层 (共7层),南,190万,14559元/平米,2000年
蓝谷领地,3室2厅1厨1卫,119.35㎡,qingyang,高楼层 (共18层),南 北,210万,17596元/平米,2008年
金阳易诚国际,3室1厅1厨1卫,80.41㎡,qingyang,高楼层 (共22层),东,170万,21142元/平米,2010年
中海金沙府,4室2厅1厨2卫,157.7㎡,qingyang,高楼层 (共31层),东南,440万,27902元/平米,2012年
金河路71号,2室1厅1厨1卫,53.51㎡,qingyang,中楼层 (共6层),南,175万,32705元/平米,未知年建
