英郡三期,4室2厅1厨2卫,135.57㎡,,高楼层 (共34层),东北,320万,23605元/平米,2012年
英郡三期,4室2厅1厨2卫,137㎡,,高楼层 (共34层),西南,272万,19855元/平米,2012年
英郡三期,2室2厅1厨1卫,79.37㎡,,中楼层 (共33层),东南,186万,23435元/平米,2012年
龙湖世纪峰景,3室2厅1厨2卫,128.54㎡,,高楼层 (共49层),西,300万,23340元/平米,2017年
南城都汇汇智园二期,2室2厅1厨1卫,89.19㎡,,中楼层 (共18层),东南 南,185万,20743元/平米,2010年
红树湾,3室2厅1厨2卫,115.87㎡,,中楼层 (共24层),西南,218.8万,18884元/平米,2010年
玉虹巷1号,3室2厅1厨1卫,125㎡,,高楼层 (共7层),南,139万,11120元/平米,1996年
锐力领峰,3室2厅1厨2卫,126.47㎡,,高楼层 (共33层),西北,243万,19215元/平米,2013年
都城雅颂居,2室2厅1厨2卫,92.26㎡,,低楼层 (共26层),北,233万,25255元/平米,2012年
齐盛艺境,3室2厅1厨1卫,87.94㎡,,高楼层 (共22层),东南,146万,16603元/平米,2008年
华润凤凰城一期,3室2厅1厨2卫,131.7㎡,,高楼层 (共27层),西 西北,295万,22400元/平米,2013年
城市春天,4室1厅1厨2卫,96.12㎡,,高楼层 (共31层),南,220万,22889元/平米,2013年
军安卫士花园,4室2厅1厨2卫,143㎡,,高楼层 (共26层),北,232万,16224元/平米,2013年
世豪瑞丽,2室1厅1厨1卫,81.22㎡,,低楼层 (共32层),西南,217万,26718元/平米,2013年
汇锦城,2室2厅1厨1卫,74.79㎡,,高楼层 (共36层),南,192万,25672元/平米,2014年
东苑F区,3室2厅1厨2卫,116.15㎡,,中楼层 (共27层),西南,300万,25829元/平米,2013年
南城都汇汇智园二期,2室2厅1厨1卫,89.41㎡,,中楼层 (共18层),南,190万,21251元/平米,2010年
都城雅颂居,2室2厅1厨2卫,92.48㎡,,中楼层 (共26层),北,225万,24330元/平米,2012年
天府欣苑西区,4室2厅1厨2卫,189㎡,,中楼层 (共16层),南,485万,25662元/平米,2009年
建发天府鹭洲,3室2厅1厨2卫,107㎡,,中楼层 (共29层),东,355万,33178元/平米,2012年
保利心语花园四期,2室0厅2厨2卫,70.58㎡,,高楼层 (共18层),北,125万,17711元/平米,2014年
怡丰新城,3室2厅1厨2卫,127㎡,,中楼层 (共6层),北,200万,15749元/平米,2006年
远大都市风景一期,3室2厅1厨2卫,117.73㎡,,高楼层 (共6层),东南,228万,19367元/平米,2009年
中海兰庭,3室2厅1厨1卫,88.98㎡,,低楼层 (共32层),南,249万,27984元/平米,2008年
布鲁明顿广场,3室1厅1厨1卫,93.88㎡,,低楼层 (共28层),南,210万,22369元/平米,2013年
英郡三期,3室2厅1厨1卫,88.94㎡,,低楼层 (共33层),东南,218万,24511元/平米,2012年
南苑小区B区,4室2厅1厨3卫,203.01㎡,,中楼层 (共16层),南,690万,33989元/平米,2008年
南馨园,4室2厅1厨2卫,186.65㎡,,高楼层 (共6层),东,238万,12752元/平米,2000年
紫竹苑,3室2厅1厨2卫,117.58㎡,,中楼层 (共8层),东南,185万,15734元/平米,2001年
城南春天,4室2厅1厨3卫,141.88㎡,,中楼层 (共8层),南 北,192万,13533元/平米,2004年
天府长城嘉南地,3室2厅1厨2卫,129.62㎡,,中楼层 (共30层),北,320万,24688元/平米,2007年
南都邻秀,2室2厅1厨1卫,88.74㎡,,中楼层 (共13层),北,170万,19158元/平米,2008年
军安卫士花园,3室2厅1厨2卫,118.38㎡,,高楼层 (共26层),东,210万,17740元/平米,2013年
南城都汇汇馨园三期,2室2厅1厨1卫,89.76㎡,,中楼层 (共18层),西南,200万,22282元/平米,2012年
锦尚天华,3室2厅1厨1卫,85.72㎡,,中楼层 (共33层),南,167万,19483元/平米,2014年
时代晶科名苑,3室2厅1厨2卫,145.2㎡,,中楼层 (共29层),东 东北,390万,26860元/平米,2013年
怡丰新城,4室2厅1厨2卫,175.63㎡,,高楼层 (共6层),北,281万,16000元/平米,2006年
天鹅湖花园,4室3厅1厨2卫,231.27㎡,,低楼层 (共32层),东南,700万,30268元/平米,2008年
南苑小区B区,4室2厅1厨3卫,203㎡,,高楼层 (共16层),南,630万,31035元/平米,2008年
龙湖世纪峰景,5室3厅1厨3卫,280㎡,,高楼层 (共49层),东南,470万,16786元/平米,2017年
