上河新城,4室2厅1厨3卫,174.35㎡,,高楼层 (共8层),东,248万,14225元/平米,2005年
中大君悦金沙一二期,2室2厅1厨1卫,89.47㎡,,中楼层 (共11层),北,230万,25707元/平米,2008年
金沙西园二期,4室2厅1厨2卫,145.42㎡,,高楼层 (共6层),西南,350万,24069元/平米,2006年
冠城花园二期,3室2厅1厨2卫,148.98㎡,,高楼层 (共19层),北,330万,22151元/平米,2002年
建发金沙里,4室2厅1厨2卫,157.05㎡,,高楼层 (共31层),东北,435万,27699元/平米,2012年
大地锦苑,4室2厅1厨2卫,181.05㎡,,高楼层 (共11层),南 北,360万,19885元/平米,2006年
清溪雅筑,3室2厅1厨1卫,86.81㎡,,低楼层 (共18层),东,148万,17049元/平米,2012年
兴城融域,2室2厅1厨1卫,71.92㎡,,高楼层 (共11层),东,112万,15573元/平米,2009年
横小南街1号,2室1厅1厨1卫,56.77㎡,,高楼层 (共7层),南,138万,24309元/平米,未知年建
金沙愉景二期,3室2厅1厨1卫,89.09㎡,,低楼层 (共18层),东南,180万,20205元/平米,2009年
东城根中街9号,4室2厅1厨2卫,129.71㎡,,中楼层 (共8层),南 西 北,380万,29297元/平米,1990年
东城根中街9号,4室2厅1厨2卫,129.71㎡,,中楼层 (共8层),南 西 北,380万,29297元/平米,1990年
锦红苑,2室2厅1厨1卫,73.3㎡,,中楼层 (共7层),南,107万,14598元/平米,2001年
揽胜金沙,1室1厅1厨1卫,52.31㎡,,中楼层 (共35层),西北,128万,24470元/平米,2012年
东马棚街18号,3室1厅1厨1卫,70.14㎡,,高楼层 (共6层),南 北,140万,19961元/平米,未知年建
建发金沙里,1室0厅1厨1卫,48.01㎡,,高楼层 (共32层),东南,48万,9998元/平米,2012年
优品道三期,2室1厅1厨1卫,87.97㎡,,中楼层 (共22层),东南,208万,23645元/平米,2010年
成都花园翠雍华庭,3室2厅1厨2卫,142.64㎡,,低楼层 (共11层),东南,300万,21032元/平米,2002年
翠微清波A区,3室2厅1厨2卫,117.43㎡,,低楼层 (共18层),东,270万,22993元/平米,2008年
保利金香槟,3室2厅1厨2卫,113.22㎡,,低楼层 (共18层),北,280万,24731元/平米,2012年
金阳易诚国际,2室1厅1厨1卫,79.19㎡,,低楼层 (共22层),北,148万,18690元/平米,2010年
二十一世纪花园三期,3室2厅1厨2卫,114.29㎡,,高楼层 (共8层),西,200万,17500元/平米,2003年
中铁西城西苑,1室1厅1厨1卫,44.55㎡,,高楼层 (共15层),西 西北,95万,21325元/平米,2014年
锦秀民居,2室2厅1厨1卫,102.58㎡,,低楼层 (共7层),南,162万,15793元/平米,2001年
优品道四期曦岸,4室2厅1厨2卫,88.03㎡,,低楼层 (共30层),东,300万,34080元/平米,2013年
光华苑二期,2室1厅1厨1卫,71.48㎡,,高楼层 (共7层),南,110万,15389元/平米,1998年
太升北路54号,2室1厅1厨1卫,55.83㎡,,高楼层 (共6层),东南,89万,15942元/平米,1997年
锦秀民居,2室1厅1厨1卫,102.58㎡,,中楼层 (共7层),南 北,158万,15403元/平米,2001年
中铁西城东苑,2室2厅1厨1卫,85.99㎡,,中楼层 (共18层),东,230万,26748元/平米,2012年
中大君悦金沙三期,2室2厅1厨1卫,88.66㎡,,中楼层 (共24层),东南 南,215万,24250元/平米,2009年
保利金香槟,2室2厅1厨1卫,72.53㎡,,高楼层 (共18层),东北,170万,23439元/平米,2012年
tt尚品,2室1厅1厨1卫,85.18㎡,,中楼层 (共18层),南,183万,21484元/平米,2007年
清水河畔,2室2厅1厨1卫,75.67㎡,,高楼层 (共23层),北,122万,16123元/平米,2008年
英伦金沙,2室2厅1厨1卫,62.54㎡,,中楼层 (共24层),西南,120万,19188元/平米,2011年
荣盛花语城,2室2厅1厨1卫,61.71㎡,,中楼层 (共20层),北,145万,23498元/平米,2014年
城置尚豪庭,2室1厅1厨2卫,109.12㎡,,低楼层 (共26层),东,210万,19245元/平米,2014年
南桥视窗,1室1厅1厨1卫,51.32㎡,,高楼层 (共19层),东南 南,96.8万,18863元/平米,2006年
金沙园三期,4室2厅1厨2卫,152.57㎡,,高楼层 (共6层),东南 西北,350万,22941元/平米,2004年
西城角巷15号,2室1厅1厨1卫,88.91㎡,,低楼层 (共7层),北,147.5万,16590元/平米,未知年建/
大庆路91号,4室2厅1厨2卫,130.51㎡,,低楼层 (共7层),南,190万,14559元/平米,2000年
蓝谷领地,3室2厅1厨1卫,119.35㎡,,高楼层 (共18层),南 北,210万,17596元/平米,2008年
蓝谷领地,3室2厅1厨1卫,119.35㎡,,高楼层 (共18层),南 北,210万,17596元/平米,2008年
